iteration,median,low_q,high_q,mean,std,EF,top_percent,AF,AF_low,AF_high
425.0,1.0,1.0,1.0,1.0,0.0,1.17647058823529,0.8480000000000032,16.403590219746206,16.403590219746206,16.403590219746206
426.0,1.0,1.0,1.0,1.0,0.0,1.173708920187789,0.8500000000000031,16.44100580270793,16.44100580270793,16.44100580270793
427.0,1.0,1.0,1.0,1.0,0.0,1.1709601873536255,0.8520000000000032,16.478415596472225,16.478415596472225,16.478415596472225
428.0,1.0,1.0,1.0,1.0,0.0,1.1682242990654164,0.8540000000000032,16.51581960238261,16.51581960238261,16.51581960238261
429.0,1.0,1.0,1.0,1.0,0.0,1.1655011655011613,0.8560000000000031,16.553217821782177,16.553217821782177,16.553217821782177
430.0,1.0,1.0,1.0,1.0,0.0,1.1627906976744147,0.858000000000003,16.590610256013612,16.590610256013612,16.590610256013612
431.0,1.0,1.0,1.0,1.0,0.0,1.16009280742459,0.860000000000003,16.627996906419177,16.627996906419177,16.627996906419177
432.0,1.0,1.0,1.0,1.0,0.0,1.1574074074074034,0.862000000000003,16.66537777434073,16.66537777434073,16.66537777434073
433.0,1.0,1.0,1.0,1.0,0.0,1.1547344110854467,0.8640000000000029,16.702752861119702,16.702752861119702,16.702752861119702
434.0,1.0,1.0,1.0,1.0,0.0,1.1520737327188904,0.8660000000000028,16.740122168097113,16.740122168097113,16.740122168097113
435.0,1.0,1.0,1.0,1.0,0.0,1.149425287356318,0.8680000000000028,16.777485696613574,16.777485696613574,16.777485696613574
436.0,1.0,1.0,1.0,1.0,0.0,1.1467889908256845,0.8700000000000029,16.814843448009274,16.814843448009274,16.814843448009274
437.0,1.0,1.0,1.0,1.0,0.0,1.144164759725397,0.8720000000000028,16.852195423623993,16.852195423623993,16.852195423623993
438.0,1.0,1.0,1.0,1.0,0.0,1.1415525114155216,0.8740000000000027,16.889541624797094,16.889541624797094,16.889541624797094
439.0,1.0,1.0,1.0,1.0,0.0,1.1389521640091083,0.8760000000000027,16.926882052867523,16.926882052867523,16.926882052867523
440.0,1.0,1.0,1.0,1.0,0.0,1.1363636363636331,0.8780000000000027,16.96421670917381,16.96421670917381,16.96421670917381
441.0,1.0,1.0,1.0,1.0,0.0,1.1337868480725593,0.8800000000000026,17.001545595054093,17.001545595054093,17.001545595054093
442.0,1.0,1.0,1.0,1.0,0.0,1.1312217194570104,0.8820000000000024,17.03886871184607,17.03886871184607,17.03886871184607
443.0,1.0,1.0,1.0,1.0,0.0,1.128668171557559,0.8840000000000025,17.076186060887032,17.076186060887032,17.076186060887032
444.0,1.0,1.0,1.0,1.0,0.0,1.126126126126123,0.8860000000000025,17.113497643513867,17.113497643513867,17.113497643513867
445.0,1.0,1.0,1.0,1.0,0.0,1.1235955056179747,0.8880000000000023,17.150803461063038,17.150803461063038,17.150803461063038
446.0,1.0,1.0,1.0,1.0,0.0,1.1210762331838535,0.8900000000000022,17.188103514870605,17.188103514870605,17.188103514870605
447.0,1.0,1.0,1.0,1.0,0.0,1.1185682326621895,0.8920000000000023,17.225397806272206,17.225397806272206,17.225397806272206
448.0,1.0,1.0,1.0,1.0,0.0,1.1160714285714257,0.8940000000000023,17.26268633660307,17.26268633660307,17.26268633660307
449.0,1.0,1.0,1.0,1.0,0.0,1.1135857461024472,0.8960000000000022,17.299969107198024,17.299969107198024,17.299969107198024
450.0,1.0,1.0,1.0,1.0,0.0,1.1111111111111085,0.8980000000000021,17.337246119391455,17.337246119391455,17.337246119391455
451.0,1.0,1.0,1.0,1.0,0.0,1.108647450110862,0.9000000000000021,17.374517374517374,17.374517374517374,17.374517374517374
452.0,1.0,1.0,1.0,1.0,0.0,1.1061946902654842,0.9020000000000021,17.41178287390935,17.41178287390935,17.41178287390935
453.0,1.0,1.0,1.0,1.0,0.0,1.103752759381896,0.904000000000002,17.449042618900553,17.449042618900553,17.449042618900553
454.0,1.0,1.0,1.0,1.0,0.0,1.1013215859030814,0.9060000000000019,17.486296610823747,17.486296610823747,17.486296610823747
455.0,1.0,1.0,1.0,1.0,0.0,1.0989010989010966,0.9080000000000019,17.52354485101127,17.52354485101127,17.52354485101127
456.0,1.0,1.0,1.0,1.0,0.0,1.096491228070173,0.910000000000002,17.560787340795056,17.560787340795056,17.560787340795056
457.0,1.0,1.0,1.0,1.0,0.0,1.0940919037199104,0.9120000000000019,17.598024081506637,17.598024081506637,17.598024081506637
458.0,1.0,1.0,1.0,1.0,0.0,1.0917030567685568,0.9140000000000018,17.635255074477115,17.635255074477115,17.635255074477115
459.0,1.0,1.0,1.0,1.0,0.0,1.0893246187363812,0.9160000000000018,17.672480321037195,17.672480321037195,17.672480321037195
460.0,1.0,1.0,1.0,1.0,0.0,1.0869565217391284,0.9180000000000018,17.709699822517166,17.709699822517166,17.709699822517166
461.0,1.0,1.0,1.0,1.0,0.0,1.0845986984815599,0.9200000000000017,17.74691358024691,17.74691358024691,17.74691358024691
462.0,1.0,1.0,1.0,1.0,0.0,1.0822510822510805,0.9220000000000016,17.7841215955559,17.7841215955559,17.7841215955559
463.0,1.0,1.0,1.0,1.0,0.0,1.0799136069114452,0.9240000000000016,17.82132386977318,17.82132386977318,17.82132386977318
464.0,1.0,1.0,1.0,1.0,0.0,1.07758620689655,0.9260000000000016,17.858520404227416,17.858520404227416,17.858520404227416
465.0,1.0,1.0,1.0,1.0,0.0,1.0752688172042995,0.9280000000000015,17.895711200246836,17.895711200246836,17.895711200246836
466.0,1.0,1.0,1.0,1.0,0.0,1.0729613733905563,0.9300000000000014,17.932896259159275,17.932896259159275,17.932896259159275
467.0,1.0,1.0,1.0,1.0,0.0,1.0706638115631675,0.9320000000000015,17.970075582292147,17.970075582292147,17.970075582292147
468.0,1.0,1.0,1.0,1.0,0.0,1.0683760683760668,0.9340000000000015,18.007249170972468,18.007249170972468,18.007249170972468
469.0,1.0,1.0,1.0,1.0,0.0,1.0660980810234526,0.9360000000000014,18.044417026526837,18.044417026526837,18.044417026526837
470.0,1.0,1.0,1.0,1.0,0.0,1.0638297872340412,0.9380000000000013,18.08157915028144,18.08157915028144,18.08157915028144
471.0,1.0,1.0,1.0,1.0,0.0,1.0615711252653914,0.9400000000000013,18.118735543562064,18.118735543562064,18.118735543562064
472.0,1.0,1.0,1.0,1.0,0.0,1.0593220338983038,0.9420000000000013,18.15588620769409,18.15588620769409,18.15588620769409
473.0,1.0,1.0,1.0,1.0,0.0,1.0570824524312885,0.9440000000000012,18.193031144002465,18.193031144002465,18.193031144002465
474.0,1.0,1.0,1.0,1.0,0.0,1.0548523206751044,0.9460000000000011,18.23017035381176,18.23017035381176,18.23017035381176
475.0,1.0,1.0,1.0,1.0,0.0,1.052631578947367,0.9480000000000011,18.26730383844612,18.26730383844612,18.26730383844612
476.0,1.0,1.0,1.0,1.0,0.0,1.0504201680672258,0.9500000000000012,18.304431599229286,18.304431599229286,18.304431599229286
477.0,1.0,1.0,1.0,1.0,0.0,1.0482180293501038,0.9520000000000011,18.341553637484587,18.341553637484587,18.341553637484587
478.0,1.0,1.0,1.0,1.0,0.0,1.0460251046025093,0.954000000000001,18.378669954534946,18.378669954534946,18.378669954534946
479.0,1.0,1.0,1.0,1.0,0.0,1.0438413361169092,0.956000000000001,18.41578055170288,18.41578055170288,18.41578055170288
480.0,1.0,1.0,1.0,1.0,0.0,1.0416666666666659,0.958000000000001,18.4528854303105,18.4528854303105,18.4528854303105
481.0,1.0,1.0,1.0,1.0,0.0,1.0395010395010387,0.9600000000000009,18.489984591679505,18.489984591679505,18.489984591679505
482.0,1.0,1.0,1.0,1.0,0.0,1.0373443983402482,0.9620000000000007,18.527078037131194,18.527078037131194,18.527078037131194
483.0,1.0,1.0,1.0,1.0,0.0,1.0351966873705996,0.9640000000000007,18.56416576798644,18.56416576798644,18.56416576798644
484.0,1.0,1.0,1.0,1.0,0.0,1.0330578512396686,0.9660000000000007,18.60124778556574,18.60124778556574,18.60124778556574
485.0,1.0,1.0,1.0,1.0,0.0,1.0309278350515458,0.9680000000000006,18.638324091189155,18.638324091189155,18.638324091189155
486.0,1.0,1.0,1.0,1.0,0.0,1.0288065843621392,0.9700000000000005,18.675394686176357,18.675394686176357,18.675394686176357
487.0,1.0,1.0,1.0,1.0,0.0,1.0266940451745372,0.9720000000000006,18.712459571846605,18.712459571846605,18.712459571846605
488.0,1.0,1.0,1.0,1.0,0.0,1.0245901639344257,0.9740000000000006,18.74951874951875,18.74951874951875,18.74951874951875
489.0,1.0,1.0,1.0,1.0,0.0,1.022494887525562,0.9760000000000005,18.786572220511243,18.786572220511243,18.786572220511243
490.0,1.0,1.0,1.0,1.0,0.0,1.0204081632653057,0.9780000000000004,18.82361998614212,18.82361998614212,18.82361998614212
491.0,1.0,1.0,1.0,1.0,0.0,1.0183299389002032,0.9800000000000004,18.860662047729022,18.860662047729022,18.860662047729022
492.0,1.0,1.0,1.0,1.0,0.0,1.0162601626016257,0.9820000000000004,18.89769840658918,18.89769840658918,18.89769840658918
493.0,1.0,1.0,1.0,1.0,0.0,1.0141987829614603,0.9840000000000003,18.93472906403941,18.93472906403941,18.93472906403941
494.0,1.0,1.0,1.0,1.0,0.0,1.012145748987854,0.9860000000000002,18.971754021396137,18.971754021396137,18.971754021396137
495.0,1.0,1.0,1.0,1.0,0.0,1.0101010101010097,0.9880000000000002,19.008773279975372,19.008773279975372,19.008773279975372
496.0,1.0,1.0,1.0,1.0,0.0,1.008064516129032,0.9900000000000003,19.045786841092728,19.045786841092728,19.045786841092728
497.0,1.0,1.0,1.0,1.0,0.0,1.0060362173038229,0.9920000000000002,19.082794706063403,19.082794706063403,19.082794706063403
498.0,1.0,1.0,1.0,1.0,0.0,1.004016064257028,0.9940000000000001,19.1197968762022,19.1197968762022,19.1197968762022
499.0,1.0,1.0,1.0,1.0,0.0,1.002004008016032,0.9960000000000001,19.156793352823513,19.156793352823513,19.156793352823513
500.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9980000000000001,19.193784137241327,19.193784137241327,19.193784137241327
,,,,,,,1.0,19.23076923076923,19.23076923076923,19.23076923076923
