"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal"
"KR_142",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0144,0.5765,"PCB print",FALSE
"KR_142",2.3276e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0144,0.5765,"PCB print",FALSE
"KR_142",8.358e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0144,0.5765,"PCB print",FALSE
"KR_143",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0.714,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0.714 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0159,0.6375,"PCB print",FALSE
"KR_143",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0.714,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0.714 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0159,0.6375,"PCB print",FALSE
"KR_143",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0.714,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0.714 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0159,0.6375,"PCB print",FALSE
"KR_144",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0.714,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0.714 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0159,0.6375,"PCB print",FALSE
"KR_144",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0.714,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0.714 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0159,0.6375,"PCB print",FALSE
"KR_144",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0.714,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0.714 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0159,0.6375,"PCB print",FALSE
"KR_145",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",1.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 1.43 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0241,0.9635,"PCB print",FALSE
"KR_145",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",1.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 1.43 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0241,0.9635,"PCB print",FALSE
"KR_145",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",1.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 1.43 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0241,0.9635,"PCB print",FALSE
"KR_146",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0293,1.1705,"PCB print",FALSE
"KR_146",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0293,1.1705,"PCB print",FALSE
"KR_146",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0293,1.1705,"PCB print",FALSE
"KR_147",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.86,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.86 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0328,1.3105,"PCB print",FALSE
"KR_147",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.86,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.86 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0328,1.3105,"PCB print",FALSE
"KR_147",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.86,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.86 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0328,1.3105,"PCB print",FALSE
"KR_148",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",3.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 3.57 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0375,1.4985,"PCB print",FALSE
"KR_148",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",3.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 3.57 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0375,1.4985,"PCB print",FALSE
"KR_148",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",3.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 3.57 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0375,1.4985,"PCB print",FALSE
"KR_149",8.7633e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0416,1.666,"PCB print",FALSE
"KR_149",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0416,1.666,"PCB print",FALSE
"KR_149",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0416,1.666,"PCB print",FALSE
"KR_15",NA,"PEGMEA","PEGDA",0.9,0.1,"Cab-O-Sil EH%",2.33,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.33 Cab-O-Sil EH%",2023-05-09,"PCB print",0,0.032,1.282,"PCB print",FALSE
"KR_150",8.7633e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0416,1.666,"PCB print",FALSE
"KR_150",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0416,1.666,"PCB print",FALSE
"KR_150",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0416,1.666,"PCB print",FALSE
"KR_151",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0519,2.0765,"PCB print",FALSE
"KR_151",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0519,2.0765,"PCB print",FALSE
"KR_151",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",5,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 5 aerosil 380, 15 LiTFSI",2023-08-16,"PCB print",0,0.0519,2.0765,"PCB print",FALSE
"KR_152",1.8492e-06,"PEGMEA","PEGDA",0.9,0.1,"TiO2",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA TiO2, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.29,"Coin cell",FALSE
"KR_153",2.3076e-06,"PEGMEA","PEGDA",0.9,0.1,"TiO2",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA TiO2, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.29,"Coin cell",FALSE
"KR_154",1.7393e-06,"PEGMEA","PEGDA",0.9,0.1,"TiO2",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA TiO2, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.29,"Coin cell",FALSE
"KR_155",7.5477e-06,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.851,"Coin cell",FALSE
"KR_156",0,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA LiTFSI",2023-08-17,"coin cell",0,1.77,1.0435,"Coin cell",FALSE
"KR_157",0,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA LiTFSI",2023-08-17,"coin cell",0,1.77,2.335,"Coin cell",FALSE
"KR_158",0,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.8282,"Coin cell",FALSE
"KR_159",0,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.865,"Coin cell",FALSE
"KR_16",NA,"PEGMEA","PEGDA",0.9,0.1,"Cab-O-Sil EH%",2,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2 Cab-O-Sil EH%",2023-05-09,"PCB print",0,0.0356,1.426,"PCB print",FALSE
"KR_160",0,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA LiTFSI",2023-08-17,"coin cell",0,1.77,0.777,"Coin cell",FALSE
"KR_161",8.4908e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA aerosil 380, NA LiTFSI",2023-08-17,"coin cell",0,1.77,1.8335,"Coin cell",FALSE
"KR_162",5.1854e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA aerosil 380, NA LiTFSI",2023-08-17,"coin cell",0,1.77,1.4685,"Coin cell",FALSE
"KR_163",0.0057,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA aerosil 380, NA LiTFSI",2023-08-17,"coin cell",0,1.77,2.3975,"Coin cell",FALSE
"KR_164",0.0025,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA aerosil 380, NA LiTFSI",2023-08-17,"coin cell",0,1.77,1.0355,"Coin cell",FALSE
"KR_165",5.2112e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA aerosil 380, NA LiTFSI",2023-08-17,"coin cell",0,1.77,1.319,"Coin cell",FALSE
"KR_166",0.003,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, NA aerosil 380, NA LiTFSI",2023-08-17,"coin cell",0,1.77,1.2635,"Coin cell",FALSE
"KR_167",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0155,0.619,"PCB print",FALSE
"KR_167",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0155,0.619,"PCB print",FALSE
"KR_167",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0155,0.619,"PCB print",FALSE
"KR_168",5.0491e-07,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0253,1.013,"PCB print",FALSE
"KR_168",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0253,1.013,"PCB print",FALSE
"KR_168",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0253,1.013,"PCB print",FALSE
"KR_169",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0386,1.5457,"PCB print",FALSE
"KR_169",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0386,1.5457,"PCB print",FALSE
"KR_169",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0386,1.5457,"PCB print",FALSE
"KR_17",NA,"PEGMEA","PEGDA",0.9,0.1,"Cab-O-Sil EH%",1.67,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 1.67 Cab-O-Sil EH%",2023-05-09,"PCB print",0,0.0142,0.57,"PCB print",FALSE
"KR_170",2e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",6.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 6.43 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0356,1.4225,"PCB print",FALSE
"KR_170",2e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",6.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 6.43 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0356,1.4225,"PCB print",FALSE
"KR_170",3e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",6.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 6.43 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0356,1.4225,"PCB print",FALSE
"KR_171",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",8.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 8.57 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.05,1.9995,"PCB print",FALSE
"KR_171",2e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",8.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 8.57 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.05,1.9995,"PCB print",FALSE
"KR_171",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",8.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 8.57 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.05,1.9995,"PCB print",FALSE
"KR_172",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",10.7,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 10.7 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.064,2.56,"PCB print",FALSE
"KR_172",8e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",10.7,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 10.7 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.064,2.56,"PCB print",FALSE
"KR_172",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",10.7,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 10.7 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.064,2.56,"PCB print",FALSE
"KR_173",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",12.9,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 12.9 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0635,2.5385,"PCB print",FALSE
"KR_173",3e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",12.9,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 12.9 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0635,2.5385,"PCB print",FALSE
"KR_173",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",12.9,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 12.9 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0635,2.5385,"PCB print",FALSE
"KR_174",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",15,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0402,1.608,"PCB print",FALSE
"KR_174",1.626e-06,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",15,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0402,1.608,"PCB print",FALSE
"KR_174",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",15,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0402,1.608,"PCB print",FALSE
"KR_175",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0276,1.105,"PCB print",FALSE
"KR_175",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0276,1.105,"PCB print",FALSE
"KR_175",4.8063e-07,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0276,1.105,"PCB print",FALSE
"KR_176",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.033,1.321,"PCB print",FALSE
"KR_176",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.033,1.321,"PCB print",FALSE
"KR_176",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.033,1.321,"PCB print",FALSE
"KR_177",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0378,1.513,"PCB print",FALSE
"KR_177",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0378,1.513,"PCB print",FALSE
"KR_177",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0378,1.513,"PCB print",FALSE
"KR_178",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",6.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 6.43 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0393,1.5715,"PCB print",FALSE
"KR_178",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",6.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 6.43 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0393,1.5715,"PCB print",FALSE
"KR_178",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",6.43,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 6.43 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0393,1.5715,"PCB print",FALSE
"KR_179",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",8.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 8.57 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.046,1.842,"PCB print",FALSE
"KR_179",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",8.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 8.57 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.046,1.842,"PCB print",FALSE
"KR_179",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",8.57,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 8.57 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.046,1.842,"PCB print",FALSE
"KR_18",NA,"PEGMEA","PEGDA",0.9,0.1,"Cab-O-Sil EH%",1.33,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 1.33 Cab-O-Sil EH%",2023-05-09,"PCB print",0,0.0308,1.23,"PCB print",FALSE
"KR_180",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",10.7,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 10.7 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0572,2.288,"PCB print",FALSE
"KR_180",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",10.7,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 10.7 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0572,2.288,"PCB print",FALSE
"KR_180",0,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",10.7,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 10.7 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0572,2.288,"PCB print",FALSE
"KR_181",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",12.9,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 12.9 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0551,2.204,"PCB print",FALSE
"KR_181",5.1216e-06,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",12.9,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 12.9 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0551,2.204,"PCB print",FALSE
"KR_181",1.9048e-06,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",12.9,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 12.9 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0551,2.204,"PCB print",FALSE
"KR_182",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",15,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0607,2.427,"PCB print",FALSE
"KR_182",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",15,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0607,2.427,"PCB print",FALSE
"KR_182",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Al2O3",15,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 Al2O3, 15 LiTFSI",2023-08-22,"PCB print",0,0.0607,2.427,"PCB print",FALSE
"KR_183",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0119,0.4745,"PCB print",FALSE
"KR_183",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0119,0.4745,"PCB print",FALSE
"KR_183",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0119,0.4745,"PCB print",FALSE
"KR_184",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0123,0.4935,"PCB print",FALSE
"KR_184",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0123,0.4935,"PCB print",FALSE
"KR_184",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0123,0.4935,"PCB print",FALSE
"KR_185",0,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0281,1.1255,"PCB print",FALSE
"KR_185",1e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 15 LiTFSI",2023-08-30,"PCB print",0,0.0281,1.1255,"PCB print",FALSE
