Filename	10-23-23-pegda-pegmea-0a380-0litfsi
Instrument name	DSC2A-01583 (172.23.160.11)
Operator	JJS
rundate	10/7/2024
Sample name	10-23-23-pegda-pegmea-0a380-0litfsi
proceduresegments	Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C
[step]
Ramp 5.00 °C/min to -100.00 °C
Time	Temperature	Heat Flow (Normalized)
180.24	45.61	-0.179	-2.310
180.24	45.62	-0.179	-2.310
180.24	45.63	-0.179	-2.310
180.25	45.64	-0.179	-2.310
180.22	45.52	-0.179	-2.310
180.22	45.52	-0.179	-2.310
180.23	45.54	-0.179	-2.310
180.23	45.54	-0.179	-2.310
180.23	45.55	-0.179	-2.310
180.23	45.56	-0.179	-2.310
180.23	45.57	-0.179	-2.310
180.23	45.58	-0.179	-2.310
180.23	45.59	-0.179	-2.310
180.24	45.59	-0.179	-2.310
180.24	45.60	-0.179	-2.310
180.24	45.61	-0.179	-2.310
180.24	45.62	-0.179	-2.310
180.24	45.63	-0.179	-2.310
180.25	45.64	-0.179	-2.310
180.25	45.64	-0.179	-2.310
180.22	45.53	-0.179	-2.310
180.25	45.64	-0.179	-2.310
180.25	45.66	-0.179	-2.310
180.25	45.67	-0.179	-2.310
180.25	45.68	-0.179	-2.310
180.25	45.69	-0.179	-2.310
180.26	45.69	-0.179	-2.310
180.26	45.70	-0.179	-2.310
180.26	45.71	-0.179	-2.310
180.25	45.65	-0.179	-2.310
180.25	45.65	-0.179	-2.310
180.25	45.67	-0.179	-2.310
180.25	45.68	-0.179	-2.310
180.25	45.69	-0.179	-2.310
180.26	45.69	-0.179	-2.310
180.26	45.70	-0.179	-2.310
180.26	45.71	-0.179	-2.310
180.25	45.66	-0.179	-2.310
180.26	45.72	-0.179	-2.310
180.27	45.73	-0.179	-2.310
180.27	45.74	-0.179	-2.310
180.27	45.75	-0.179	-2.310
180.27	45.76	-0.179	-2.310
180.27	45.77	-0.179	-2.310
180.26	45.73	-0.179	-2.310
180.26	45.72	-0.179	-2.310
180.27	45.73	-0.179	-2.310
180.27	45.74	-0.179	-2.310
180.27	45.75	-0.179	-2.310
180.27	45.76	-0.179	-2.310
180.27	45.77	-0.179	-2.310
180.26	45.73	-0.179	-2.310
180.27	45.78	-0.179	-2.310
180.28	45.79	-0.179	-2.310
180.28	45.80	-0.179	-2.310
180.28	45.81	-0.179	-2.310
180.28	45.82	-0.179	-2.310
180.28	45.79	-0.179	-2.310
180.27	45.78	-0.179	-2.310
180.28	45.79	-0.179	-2.310
180.28	45.80	-0.179	-2.310
180.28	45.81	-0.179	-2.310
180.28	45.82	-0.179	-2.310
180.28	45.83	-0.179	-2.310
180.28	45.79	-0.179	-2.310
180.28	45.83	-0.179	-2.310
180.29	45.84	-0.179	-2.310
180.29	45.85	-0.179	-2.310
180.29	45.86	-0.179	-2.310
180.29	45.87	-0.179	-2.310
180.29	45.88	-0.179	-2.310
180.28	45.83	-0.179	-2.310
180.28	45.83	-0.179	-2.310
180.29	45.85	-0.179	-2.310
180.29	45.86	-0.179	-2.310
180.29	45.87	-0.179	-2.310
180.29	45.88	-0.179	-2.310
180.30	45.89	-0.179	-2.310
180.29	45.84	-0.179	-2.310
180.30	45.89	-0.179	-2.310
180.30	45.90	-0.179	-2.310
180.30	45.91	-0.179	-2.310
180.30	45.92	-0.179	-2.310
180.30	45.93	-0.179	-2.310
180.30	45.89	-0.179	-2.310
180.30	45.89	-0.179	-2.310
180.30	45.91	-0.179	-2.310
180.30	45.92	-0.179	-2.310
180.30	45.93	-0.179	-2.310
180.30	45.93	-0.179	-2.310
180.30	45.90	-0.179	-2.310
180.30	45.93	-0.179	-2.310
180.31	45.95	-0.179	-2.310
180.31	45.96	-0.179	-2.310
180.31	45.97	-0.179	-2.310
180.31	45.98	-0.179	-2.310
180.32	45.98	-0.179	-2.311
180.31	45.94	-0.179	-2.310
180.31	45.94	-0.179	-2.310
180.31	45.96	-0.179	-2.310
180.31	45.97	-0.179	-2.310
180.31	45.98	-0.179	-2.310
180.32	45.98	-0.179	-2.311
180.31	45.95	-0.179	-2.310
180.32	45.99	-0.179	-2.311
180.32	46.01	-0.179	-2.311
180.32	46.02	-0.179	-2.311
180.32	46.03	-0.179	-2.311
180.33	46.04	-0.179	-2.311
180.32	46.00	-0.179	-2.311
180.32	45.99	-0.179	-2.311
180.32	46.01	-0.179	-2.311
180.32	46.02	-0.179	-2.311
180.32	46.03	-0.179	-2.311
180.33	46.04	-0.179	-2.311
180.33	46.04	-0.179	-2.311
180.32	46.00	-0.179	-2.311
180.33	46.04	-0.179	-2.311
180.33	46.06	-0.179	-2.311
180.33	46.07	-0.179	-2.311
180.33	46.08	-0.179	-2.311
180.33	46.08	-0.179	-2.311
180.33	46.05	-0.179	-2.311
180.33	46.05	-0.179	-2.311
180.33	46.07	-0.179	-2.311
180.33	46.08	-0.179	-2.311
180.33	46.08	-0.179	-2.311
180.34	46.09	-0.179	-2.311
180.33	46.06	-0.179	-2.311
180.34	46.09	-0.179	-2.311
180.34	46.11	-0.179	-2.311
180.34	46.12	-0.179	-2.311
180.34	46.13	-0.179	-2.311
180.35	46.13	-0.179	-2.311
180.34	46.10	-0.179	-2.311
180.34	46.10	-0.179	-2.311
180.34	46.12	-0.179	-2.311
180.34	46.13	-0.179	-2.311
180.35	46.13	-0.179	-2.311
180.35	46.14	-0.179	-2.311
180.34	46.11	-0.179	-2.311
180.35	46.14	-0.179	-2.311
180.35	46.16	-0.179	-2.311
180.35	46.17	-0.179	-2.311
180.35	46.18	-0.179	-2.311
180.35	46.18	-0.179	-2.311
180.35	46.15	-0.179	-2.311
180.35	46.16	-0.179	-2.311
180.35	46.17	-0.179	-2.311
180.35	46.18	-0.179	-2.311
180.35	46.18	-0.179	-2.311
180.36	46.19	-0.179	-2.311
180.35	46.15	-0.179	-2.311
180.36	46.19	-0.179	-2.311
180.36	46.21	-0.179	-2.311
180.36	46.22	-0.179	-2.311
180.36	46.23	-0.179	-2.311
180.37	46.23	-0.179	-2.311
180.37	46.24	-0.179	-2.311
180.36	46.20	-0.179	-2.311
180.36	46.20	-0.179	-2.311
180.36	46.22	-0.179	-2.311
180.36	46.23	-0.179	-2.311
180.37	46.23	-0.179	-2.311
180.37	46.24	-0.179	-2.311
180.37	46.25	-0.179	-2.311
180.36	46.21	-0.179	-2.311
180.37	46.25	-0.179	-2.311
180.37	46.27	-0.179	-2.311
180.37	46.28	-0.179	-2.311
180.38	46.28	-0.179	-2.311
180.38	46.29	-0.179	-2.311
180.38	46.30	-0.179	-2.311
180.38	46.31	-0.179	-2.311
180.37	46.26	-0.179	-2.311
180.37	46.26	-0.179	-2.311
180.37	46.28	-0.179	-2.311
180.38	46.28	-0.179	-2.311
180.38	46.29	-0.179	-2.311
180.38	46.30	-0.179	-2.311
180.38	46.31	-0.179	-2.311
180.38	46.32	-0.179	-2.311
180.38	46.33	-0.179	-2.311
180.38	46.34	-0.179	-2.311
180.37	46.27	-0.179	-2.311
180.38	46.32	-0.179	-2.311
180.38	46.34	-0.179	-2.311
180.39	46.35	-0.179	-2.311
180.39	46.35	-0.179	-2.311
180.39	46.36	-0.179	-2.311
180.39	46.37	-0.179	-2.311
180.39	46.38	-0.179	-2.311
180.40	46.39	-0.179	-2.311
180.38	46.33	-0.179	-2.311
180.39	46.35	-0.179	-2.311
180.39	46.36	-0.179	-2.311
180.39	46.37	-0.179	-2.311
180.39	46.38	-0.179	-2.311
180.40	46.39	-0.179	-2.311
180.40	46.40	-0.179	-2.311
180.40	46.40	-0.179	-2.311
180.40	46.41	-0.179	-2.310
180.40	46.42	-0.179	-2.310
180.40	46.43	-0.179	-2.310
180.40	46.44	-0.179	-2.310
180.41	46.45	-0.179	-2.310
180.39	46.35	-0.179	-2.311
180.40	46.40	-0.179	-2.311
180.40	46.41	-0.179	-2.310
180.40	46.42	-0.179	-2.310
180.40	46.43	-0.179	-2.310
180.40	46.44	-0.179	-2.310
180.41	46.45	-0.179	-2.310
180.41	46.45	-0.179	-2.311
180.41	46.46	-0.179	-2.311
180.41	46.47	-0.179	-2.311
180.40	46.40	-0.179	-2.311
180.41	46.45	-0.179	-2.311
180.41	46.47	-0.179	-2.311
180.41	46.48	-0.179	-2.311
180.42	46.49	-0.179	-2.311
180.42	46.49	-0.179	-2.311
180.42	46.50	-0.179	-2.311
180.41	46.46	-0.179	-2.311
180.41	46.48	-0.179	-2.311
180.42	46.49	-0.179	-2.311
180.42	46.50	-0.179	-2.311
180.42	46.51	-0.179	-2.311
180.42	46.52	-0.179	-2.311
180.42	46.49	-0.179	-2.311
180.42	46.53	-0.179	-2.311
180.43	46.55	-0.179	-2.311
180.43	46.55	-0.179	-2.311
180.43	46.56	-0.179	-2.311
180.43	46.57	-0.179	-2.311
180.43	46.54	-0.179	-2.311
180.42	46.52	-0.179	-2.311
180.42	46.53	-0.179	-2.311
180.43	46.54	-0.179	-2.311
180.43	46.55	-0.179	-2.311
180.43	46.55	-0.179	-2.311
180.43	46.56	-0.179	-2.311
180.43	46.57	-0.179	-2.311
180.42	46.51	-0.179	-2.311
180.43	46.58	-0.179	-2.311
180.44	46.60	-0.179	-2.311
180.44	46.60	-0.179	-2.311
180.44	46.61	-0.179	-2.311
180.44	46.62	-0.179	-2.311
180.43	46.59	-0.179	-2.311
180.43	46.59	-0.179	-2.311
180.44	46.60	-0.179	-2.311
180.44	46.60	-0.179	-2.311
180.44	46.61	-0.179	-2.311
180.44	46.62	-0.179	-2.311
180.44	46.63	-0.179	-2.311
180.43	46.58	-0.179	-2.311
180.44	46.63	-0.179	-2.311
180.45	46.65	-0.179	-2.311
180.45	46.65	-0.179	-2.311
180.45	46.66	-0.179	-2.311
180.45	46.67	-0.179	-2.311
180.45	46.68	-0.179	-2.311
180.45	46.64	-0.179	-2.311
180.45	46.64	-0.179	-2.311
180.45	46.65	-0.179	-2.311
180.45	46.66	-0.179	-2.311
180.45	46.67	-0.179	-2.311
180.45	46.68	-0.179	-2.311
180.45	46.65	-0.179	-2.311
180.45	46.69	-0.179	-2.311
180.46	46.70	-0.179	-2.311
180.46	46.71	-0.179	-2.312
180.46	46.72	-0.179	-2.312
180.46	46.73	-0.179	-2.312
180.46	46.70	-0.179	-2.311
180.45	46.69	-0.179	-2.311
180.46	46.70	-0.179	-2.311
180.46	46.71	-0.179	-2.312
180.46	46.72	-0.179	-2.312
180.46	46.73	-0.179	-2.312
180.47	46.74	-0.179	-2.312
180.46	46.70	-0.179	-2.311
180.47	46.74	-0.179	-2.312
180.47	46.75	-0.179	-2.312
180.47	46.76	-0.179	-2.312
180.47	46.77	-0.179	-2.312
180.47	46.78	-0.179	-2.312
180.48	46.79	-0.179	-2.312
180.48	46.79	-0.179	-2.312
180.47	46.74	-0.179	-2.312
180.47	46.74	-0.179	-2.312
180.47	46.76	-0.179	-2.312
180.47	46.77	-0.179	-2.312
180.47	46.78	-0.179	-2.312
180.48	46.79	-0.179	-2.312
180.48	46.79	-0.179	-2.312
180.48	46.80	-0.179	-2.312
180.47	46.75	-0.179	-2.312
180.48	46.80	-0.179	-2.312
180.48	46.82	-0.179	-2.312
180.48	46.83	-0.179	-2.312
180.48	46.84	-0.179	-2.312
180.49	46.84	-0.179	-2.312
180.48	46.81	-0.179	-2.312
180.48	46.81	-0.179	-2.312
180.48	46.83	-0.179	-2.312
180.48	46.84	-0.179	-2.312
180.49	46.84	-0.179	-2.312
180.49	46.85	-0.179	-2.312
180.49	46.86	-0.179	-2.312
180.49	46.87	-0.179	-2.312
180.48	46.82	-0.179	-2.312
180.49	46.85	-0.179	-2.312
180.49	46.87	-0.179	-2.312
180.49	46.88	-0.179	-2.312
180.50	46.89	-0.179	-2.312
180.49	46.86	-0.179	-2.312
180.50	46.89	-0.179	-2.312
180.50	46.89	-0.179	-2.312
180.50	46.90	-0.179	-2.312
180.50	46.91	-0.179	-2.313
180.50	46.92	-0.179	-2.313
180.49	46.88	-0.179	-2.312
180.50	46.89	-0.179	-2.312
180.50	46.91	-0.179	-2.313
180.50	46.92	-0.179	-2.313
180.50	46.93	-0.179	-2.313
180.50	46.90	-0.179	-2.312
180.50	46.93	-0.179	-2.313
180.51	46.94	-0.179	-2.313
180.51	46.95	-0.179	-2.313
180.51	46.96	-0.179	-2.313
180.51	46.97	-0.179	-2.313
180.50	46.94	-0.179	-2.313
180.50	46.94	-0.179	-2.313
180.51	46.95	-0.179	-2.313
180.51	46.96	-0.179	-2.313
180.51	46.97	-0.179	-2.313
180.51	46.98	-0.179	-2.313
180.51	46.94	-0.179	-2.313
180.52	46.99	-0.179	-2.312
180.52	47.00	-0.179	-2.312
180.52	47.01	-0.179	-2.312
180.52	47.02	-0.179	-2.312
180.52	47.03	-0.179	-2.312
180.53	47.04	-0.179	-2.312
180.52	46.99	-0.179	-2.312
180.51	46.98	-0.179	-2.313
180.52	46.99	-0.179	-2.312
180.52	47.00	-0.179	-2.312
180.52	47.01	-0.179	-2.312
180.52	47.02	-0.179	-2.312
180.52	47.03	-0.179	-2.312
180.53	47.04	-0.179	-2.312
180.52	46.99	-0.179	-2.312
180.53	47.04	-0.179	-2.312
180.53	47.06	-0.179	-2.312
180.53	47.07	-0.179	-2.312
180.53	47.08	-0.179	-2.312
180.53	47.05	-0.179	-2.312
180.53	47.05	-0.179	-2.312
180.53	47.06	-0.179	-2.312
180.53	47.07	-0.179	-2.312
180.53	47.08	-0.179	-2.312
180.53	47.04	-0.179	-2.312
180.53	47.09	-0.179	-2.312
180.54	47.10	-0.179	-2.312
180.54	47.11	-0.179	-2.312
180.54	47.12	-0.179	-2.312
180.54	47.13	-0.179	-2.312
180.55	47.14	-0.179	-2.312
180.55	47.14	-0.179	-2.312
180.54	47.09	-0.179	-2.312
180.53	47.09	-0.179	-2.312
180.54	47.10	-0.179	-2.312
180.54	47.11	-0.179	-2.312
180.54	47.12	-0.179	-2.312
180.54	47.13	-0.179	-2.312
180.55	47.14	-0.179	-2.312
180.55	47.14	-0.179	-2.312
180.54	47.09	-0.179	-2.312
180.55	47.15	-0.179	-2.312
180.55	47.17	-0.179	-2.312
180.55	47.18	-0.179	-2.312
180.55	47.19	-0.179	-2.312
180.56	47.20	-0.179	-2.312
180.56	47.20	-0.179	-2.312
180.55	47.15	-0.179	-2.312
180.55	47.16	-0.179	-2.312
180.55	47.17	-0.179	-2.312
180.55	47.18	-0.179	-2.312
180.55	47.19	-0.179	-2.312
180.56	47.20	-0.179	-2.312
180.56	47.20	-0.179	-2.312
180.56	47.21	-0.179	-2.312
180.55	47.16	-0.179	-2.312
180.56	47.21	-0.179	-2.312
180.56	47.23	-0.179	-2.312
180.57	47.24	-0.179	-2.312
180.57	47.25	-0.179	-2.312
180.57	47.25	-0.179	-2.311
180.57	47.26	-0.179	-2.311
180.57	47.27	-0.179	-2.311
180.57	47.28	-0.179	-2.311
180.58	47.29	-0.179	-2.311
180.58	47.30	-0.179	-2.311
180.58	47.30	-0.179	-2.311
180.58	47.31	-0.179	-2.311
180.56	47.22	-0.179	-2.312
180.56	47.22	-0.179	-2.312
180.57	47.24	-0.179	-2.312
180.57	47.25	-0.179	-2.312
180.57	47.25	-0.179	-2.311
180.57	47.26	-0.179	-2.311
180.57	47.27	-0.179	-2.311
180.57	47.28	-0.179	-2.311
180.58	47.29	-0.179	-2.311
180.58	47.30	-0.179	-2.311
180.58	47.30	-0.179	-2.311
180.58	47.31	-0.179	-2.311
180.58	47.32	-0.179	-2.312
180.56	47.23	-0.179	-2.312
180.58	47.32	-0.179	-2.312
180.58	47.34	-0.179	-2.312
180.59	47.35	-0.179	-2.312
180.59	47.35	-0.179	-2.312
180.59	47.36	-0.179	-2.312
180.59	47.37	-0.179	-2.312
180.58	47.33	-0.179	-2.312
180.58	47.34	-0.179	-2.312
180.59	47.35	-0.179	-2.312
180.59	47.35	-0.179	-2.312
180.59	47.36	-0.179	-2.312
180.59	47.37	-0.179	-2.312
180.59	47.38	-0.179	-2.312
180.58	47.33	-0.179	-2.312
180.59	47.38	-0.179	-2.312
180.60	47.40	-0.179	-2.312
180.60	47.40	-0.179	-2.312
180.60	47.41	-0.179	-2.312
180.60	47.42	-0.179	-2.312
180.60	47.39	-0.179	-2.312
180.60	47.39	-0.179	-2.312
180.60	47.40	-0.179	-2.312
180.60	47.41	-0.179	-2.312
180.60	47.42	-0.179	-2.312
180.60	47.43	-0.179	-2.312
180.60	47.40	-0.179	-2.312
180.60	47.43	-0.179	-2.312
180.61	47.44	-0.179	-2.313
180.61	47.45	-0.179	-2.313
180.61	47.46	-0.179	-2.313
180.61	47.47	-0.179	-2.313
180.61	47.48	-0.179	-2.313
180.62	47.49	-0.179	-2.313
180.60	47.44	-0.179	-2.312
180.60	47.44	-0.179	-2.312
180.61	47.45	-0.179	-2.313
180.61	47.46	-0.179	-2.313
180.61	47.47	-0.179	-2.313
180.61	47.48	-0.179	-2.313
180.62	47.49	-0.179	-2.313
180.62	47.49	-0.179	-2.313
180.61	47.44	-0.179	-2.313
180.62	47.49	-0.179	-2.313
180.62	47.51	-0.179	-2.313
180.62	47.52	-0.179	-2.313
180.62	47.53	-0.179	-2.313
180.63	47.54	-0.179	-2.313
180.62	47.50	-0.179	-2.313
180.62	47.51	-0.179	-2.313
180.62	47.52	-0.179	-2.313
180.62	47.53	-0.179	-2.313
180.63	47.54	-0.179	-2.313
180.63	47.55	-0.179	-2.313
180.62	47.50	-0.179	-2.313
180.63	47.55	-0.179	-2.313
180.63	47.56	-0.179	-2.313
180.63	47.57	-0.179	-2.313
180.63	47.58	-0.179	-2.313
180.63	47.59	-0.179	-2.313
180.64	47.59	-0.179	-2.313
180.63	47.55	-0.179	-2.313
180.63	47.55	-0.179	-2.313
180.63	47.57	-0.179	-2.313
180.63	47.58	-0.179	-2.313
180.63	47.59	-0.179	-2.313
180.64	47.59	-0.179	-2.313
180.64	47.60	-0.179	-2.313
180.63	47.56	-0.179	-2.313
180.64	47.60	-0.179	-2.313
180.64	47.62	-0.179	-2.313
180.64	47.63	-0.179	-2.313
180.65	47.64	-0.179	-2.313
180.65	47.64	-0.179	-2.313
180.65	47.65	-0.179	-2.313
180.64	47.61	-0.179	-2.313
180.64	47.61	-0.179	-2.313
180.64	47.63	-0.179	-2.313
180.65	47.64	-0.179	-2.313
180.65	47.64	-0.179	-2.313
180.65	47.65	-0.179	-2.313
180.65	47.66	-0.179	-2.313
180.64	47.62	-0.179	-2.313
180.65	47.66	-0.179	-2.313
180.65	47.68	-0.179	-2.313
180.65	47.69	-0.179	-2.313
180.66	47.69	-0.179	-2.313
180.66	47.70	-0.179	-2.313
180.66	47.71	-0.179	-2.313
180.65	47.67	-0.179	-2.313
180.65	47.67	-0.179	-2.313
180.65	47.69	-0.179	-2.313
180.66	47.69	-0.179	-2.313
180.66	47.70	-0.179	-2.313
180.66	47.71	-0.179	-2.313
180.65	47.68	-0.179	-2.313
180.66	47.72	-0.179	-2.313
180.67	47.74	-0.179	-2.313
180.67	47.74	-0.179	-2.313
180.67	47.75	-0.179	-2.313
180.67	47.76	-0.179	-2.313
180.67	47.77	-0.179	-2.313
180.66	47.73	-0.179	-2.313
180.66	47.72	-0.179	-2.313
180.67	47.74	-0.179	-2.313
180.67	47.74	-0.179	-2.313
180.67	47.75	-0.179	-2.313
180.67	47.76	-0.179	-2.313
180.67	47.77	-0.179	-2.313
180.66	47.73	-0.179	-2.313
180.67	47.78	-0.179	-2.313
180.68	47.79	-0.179	-2.313
180.68	47.80	-0.179	-2.313
180.68	47.81	-0.179	-2.313
180.68	47.82	-0.179	-2.313
180.68	47.79	-0.179	-2.313
180.67	47.78	-0.179	-2.313
180.68	47.79	-0.179	-2.313
180.68	47.80	-0.179	-2.313
180.68	47.81	-0.179	-2.313
180.68	47.82	-0.179	-2.313
180.68	47.83	-0.179	-2.313
180.68	47.79	-0.179	-2.313
180.68	47.83	-0.179	-2.313
180.69	47.84	-0.179	-2.313
180.69	47.85	-0.179	-2.313
180.69	47.86	-0.179	-2.313
180.69	47.87	-0.179	-2.313
180.69	47.88	-0.179	-2.313
180.68	47.84	-0.179	-2.313
180.68	47.84	-0.179	-2.313
180.69	47.85	-0.179	-2.313
180.69	47.86	-0.179	-2.313
180.69	47.87	-0.179	-2.313
180.69	47.88	-0.179	-2.313
180.69	47.84	-0.179	-2.313
180.70	47.89	-0.179	-2.313
180.70	47.90	-0.179	-2.313
180.70	47.91	-0.179	-2.313
180.70	47.92	-0.179	-2.313
180.70	47.93	-0.179	-2.313
180.70	47.90	-0.179	-2.313
180.70	47.89	-0.179	-2.313
180.70	47.90	-0.179	-2.313
180.70	47.91	-0.179	-2.313
180.70	47.92	-0.179	-2.313
180.70	47.93	-0.179	-2.313
180.70	47.90	-0.179	-2.313
180.70	47.94	-0.179	-2.313
180.71	47.95	-0.179	-2.313
180.71	47.96	-0.179	-2.313
180.71	47.97	-0.179	-2.313
180.71	47.98	-0.179	-2.313
180.72	47.99	-0.179	-2.313
180.72	47.99	-0.179	-2.313
180.71	47.94	-0.179	-2.313
180.70	47.94	-0.179	-2.313
180.71	47.95	-0.179	-2.313
180.71	47.96	-0.179	-2.313
180.71	47.97	-0.179	-2.313
180.71	47.98	-0.179	-2.313
180.72	47.99	-0.179	-2.313
180.72	47.99	-0.179	-2.313
180.72	48.00	-0.179	-2.313
180.71	47.94	-0.179	-2.313
180.72	48.00	-0.179	-2.313
180.72	48.02	-0.179	-2.313
180.72	48.03	-0.179	-2.313
180.73	48.04	-0.179	-2.313
180.73	48.04	-0.179	-2.313
180.73	48.05	-0.179	-2.313
180.73	48.06	-0.179	-2.313
180.72	48.01	-0.179	-2.313
180.72	48.02	-0.179	-2.313
180.72	48.03	-0.179	-2.313
180.73	48.04	-0.179	-2.313
180.73	48.04	-0.179	-2.313
180.73	48.05	-0.179	-2.313
180.73	48.06	-0.179	-2.313
180.73	48.07	-0.179	-2.313
180.73	48.08	-0.179	-2.313
180.73	48.09	-0.179	-2.313
180.74	48.10	-0.179	-2.313
180.74	48.10	-0.179	-2.313
180.74	48.11	-0.179	-2.313
180.74	48.12	-0.179	-2.313
180.74	48.13	-0.179	-2.313
180.72	48.01	-0.179	-2.313
180.73	48.07	-0.179	-2.313
180.73	48.09	-0.179	-2.313
180.74	48.10	-0.179	-2.313
180.74	48.10	-0.179	-2.313
180.74	48.11	-0.179	-2.313
180.74	48.12	-0.179	-2.313
180.74	48.13	-0.179	-2.313
180.75	48.14	-0.179	-2.313
180.75	48.14	-0.179	-2.313
180.75	48.15	-0.179	-2.313
180.75	48.16	-0.179	-2.313
180.73	48.08	-0.179	-2.313
180.75	48.17	-0.179	-2.313
180.75	48.19	-0.179	-2.313
180.76	48.20	-0.179	-2.313
180.75	48.18	-0.179	-2.313
180.75	48.14	-0.179	-2.313
180.75	48.15	-0.179	-2.313
180.75	48.16	-0.179	-2.313
180.75	48.17	-0.179	-2.313
180.75	48.18	-0.179	-2.313
180.75	48.19	-0.179	-2.313
180.76	48.20	-0.179	-2.313
180.75	48.14	-0.179	-2.313
180.76	48.20	-0.179	-2.313
180.76	48.22	-0.179	-2.313
180.76	48.23	-0.179	-2.313
180.77	48.24	-0.179	-2.313
180.77	48.25	-0.179	-2.313
180.76	48.21	-0.179	-2.313
180.76	48.20	-0.179	-2.313
180.76	48.22	-0.179	-2.313
180.76	48.23	-0.179	-2.313
180.77	48.24	-0.179	-2.313
180.77	48.25	-0.179	-2.313
180.77	48.25	-0.179	-2.313
180.76	48.21	-0.179	-2.313
180.77	48.25	-0.179	-2.313
180.77	48.27	-0.179	-2.313
180.77	48.28	-0.179	-2.313
180.78	48.29	-0.179	-2.313
180.78	48.30	-0.179	-2.313
180.78	48.30	-0.179	-2.313
180.78	48.31	-0.179	-2.313
180.77	48.26	-0.179	-2.313
180.77	48.26	-0.179	-2.313
180.77	48.28	-0.179	-2.313
180.78	48.29	-0.179	-2.313
180.78	48.30	-0.179	-2.313
180.78	48.30	-0.179	-2.313
180.78	48.31	-0.179	-2.313
180.78	48.32	-0.179	-2.313
180.78	48.33	-0.179	-2.313
180.77	48.27	-0.179	-2.313
180.78	48.32	-0.179	-2.313
180.78	48.34	-0.179	-2.313
180.79	48.35	-0.179	-2.314
180.79	48.35	-0.179	-2.314
180.78	48.33	-0.179	-2.313
180.78	48.34	-0.179	-2.313
180.79	48.35	-0.179	-2.314
180.79	48.36	-0.179	-2.314
180.79	48.35	-0.179	-2.314
180.79	48.37	-0.179	-2.314
180.79	48.38	-0.179	-2.314
180.80	48.39	-0.179	-2.314
180.80	48.40	-0.179	-2.314
180.80	48.40	-0.179	-2.314
180.80	48.41	-0.179	-2.314
180.79	48.36	-0.179	-2.314
180.79	48.38	-0.179	-2.314
180.80	48.39	-0.179	-2.314
180.80	48.40	-0.179	-2.314
180.80	48.40	-0.179	-2.314
180.80	48.41	-0.179	-2.314
180.80	48.42	-0.179	-2.314
180.79	48.37	-0.179	-2.314
180.80	48.42	-0.179	-2.314
180.80	48.44	-0.179	-2.314
180.81	48.45	-0.179	-2.314
180.81	48.45	-0.179	-2.314
180.81	48.46	-0.179	-2.314
180.81	48.47	-0.179	-2.314
180.80	48.43	-0.179	-2.314
180.80	48.43	-0.179	-2.314
180.81	48.45	-0.179	-2.314
180.81	48.45	-0.179	-2.314
180.81	48.46	-0.179	-2.314
180.81	48.47	-0.179	-2.314
180.81	48.48	-0.179	-2.314
180.82	48.49	-0.179	-2.314
180.82	48.50	-0.179	-2.314
180.80	48.44	-0.179	-2.314
180.81	48.48	-0.179	-2.314
180.82	48.50	-0.179	-2.314
180.82	48.50	-0.179	-2.314
180.82	48.51	-0.179	-2.314
180.82	48.49	-0.179	-2.314
180.82	48.50	-0.179	-2.314
180.82	48.52	-0.179	-2.314
180.82	48.53	-0.179	-2.314
180.83	48.54	-0.179	-2.314
180.83	48.55	-0.179	-2.314
180.82	48.51	-0.179	-2.314
180.82	48.52	-0.179	-2.314
180.83	48.54	-0.179	-2.314
180.83	48.55	-0.179	-2.314
180.83	48.55	-0.179	-2.314
180.83	48.56	-0.179	-2.314
180.83	48.57	-0.179	-2.314
180.82	48.53	-0.179	-2.314
180.83	48.55	-0.179	-2.314
180.83	48.57	-0.179	-2.314
180.83	48.58	-0.179	-2.314
180.83	48.59	-0.179	-2.314
180.84	48.60	-0.179	-2.314
180.83	48.56	-0.179	-2.314
180.83	48.58	-0.179	-2.314
180.84	48.60	-0.179	-2.314
180.84	48.60	-0.179	-2.314
180.84	48.61	-0.179	-2.314
180.84	48.62	-0.179	-2.314
180.83	48.59	-0.179	-2.314
180.84	48.60	-0.179	-2.314
180.84	48.62	-0.179	-2.314
180.84	48.63	-0.179	-2.314
180.85	48.64	-0.179	-2.314
180.85	48.65	-0.179	-2.314
180.85	48.65	-0.179	-2.314
180.84	48.61	-0.179	-2.314
180.84	48.63	-0.179	-2.314
180.85	48.65	-0.179	-2.314
180.85	48.65	-0.179	-2.314
180.85	48.66	-0.179	-2.314
180.85	48.67	-0.179	-2.314
180.85	48.64	-0.179	-2.314
180.85	48.66	-0.179	-2.314
180.85	48.68	-0.179	-2.314
180.85	48.69	-0.179	-2.314
180.86	48.70	-0.179	-2.314
180.86	48.71	-0.179	-2.314
180.85	48.67	-0.179	-2.314
180.85	48.69	-0.179	-2.314
180.86	48.70	-0.179	-2.314
180.86	48.71	-0.179	-2.314
180.86	48.71	-0.179	-2.314
180.86	48.72	-0.179	-2.314
180.85	48.68	-0.179	-2.314
180.86	48.73	-0.179	-2.314
180.87	48.75	-0.179	-2.314
180.87	48.75	-0.179	-2.314
180.87	48.76	-0.179	-2.314
