"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal","validation"
"SSna_280",4.8077e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_281",3.6036e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",3.5088e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",3.1496e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",3.4483e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",4.1667e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",4.4053e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",3.1496e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_281",3.0769e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_283",6.8966e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",6.9085e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",6.7114e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",7.1942e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",8.547e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",8.9888e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",4.908e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_283",4.9628e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.5967,"PCB print",FALSE,"NO"
"SSna_284",6.689e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",6.8729e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",6.9444e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",6.8611e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",9.3023e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",9.4118e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",6.5574e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_284",6.1069e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",25.7,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 25.7 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7733,"PCB print",FALSE,"NO"
"SSna_285",6.9565e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",6.9085e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",7.0922e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",7.326e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",9.1533e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",9.1743e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",6.3191e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_285",6.7227e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",21.4,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 21.4 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8067,"PCB print",FALSE,"NO"
"SSna_286",6.3492e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",6.2696e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",6.9204e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",6.5681e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",8.8496e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",8.9485e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",5.8224e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_286",5.848e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",17.1,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 17.1 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8267,"PCB print",FALSE,"NO"
"SSna_287",6.079e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",5.8824e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",5.1151e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",4.9505e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",6.5359e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",6.6116e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",5.6338e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_287",5.5021e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",12.9,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 12.9 LiTFSI",2024-08-01,"PCB print",3,0.028,0.9367,"PCB print",FALSE,"NO"
"SSna_288",5.2083e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",5.1746e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",3.7037e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",3.6697e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",5.1282e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",4.7114e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",4.0282e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_288",4.128e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",8.57,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 8.57 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8967,"PCB print",FALSE,"NO"
"SSna_289",2.3952e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",2.5316e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",3.1008e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",3.125e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",3.8462e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",3.8835e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",3.0534e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_289",3.2258e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",4.29,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 4.29 LiTFSI",2024-08-01,"PCB print",3,0.028,0.82,"PCB print",FALSE,"NO"
"SSna_291",3.7736e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",3.9216e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",4.745e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",4.6838e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",6.734e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",6.7114e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",4.0161e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_291",4.0323e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.8633,"PCB print",FALSE,"NO"
"SSna_292",4.717e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",4.6404e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",4.8485e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",4.745e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",6.8493e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",6.9085e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",3.7037e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_292",3.5714e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7533,"PCB print",FALSE,"NO"
"SSna_293",3.4188e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",3.252e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",4.3716e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",4.3621e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",6.2305e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",6.079e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",4.158e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_293",4.1152e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.7333,"PCB print",FALSE,"NO"
"SSna_294",4.1322e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
"SSna_294",4.1365e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
"SSna_294",4.4693e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
"SSna_294",4.6566e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
"SSna_294",6.8143e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
"SSna_294",6.3391e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
"SSna_294",3.4783e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2024-08-01,"PCB print",3,0.028,0.75,"PCB print",FALSE,"NO"
