"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal","validation"
"KR_21",4.1587e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 90",20,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 20 Aerosil 90",2023-05-16,"PCB print",0,0.0285,1.139,"PCB print",TRUE,"NO"
"KR_210",2e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0266,1.0645,"PCB print",TRUE,"NO"
"KR_211",4e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0625,2.5,"PCB print",TRUE,"NO"
"KR_212",5e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0659,2.6365,"PCB print",TRUE,"NO"
"KR_213",0.0014,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0363,1.451,"PCB print",TRUE,"NO"
"KR_213",0.0013,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0363,1.451,"PCB print",TRUE,"NO"
"KR_213",0.0012,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0363,1.451,"PCB print",TRUE,"NO"
"KR_214",2e-04,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",30,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 30 LiTFSI",2023-09-08,"PCB print",0,0.0284,1.137,"PCB print",TRUE,"NO"
"KR_22",4.9261e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 90",18.6,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 18.6 Aerosil 90",2023-05-16,"PCB print",0,0.0337,1.348,"PCB print",TRUE,"NO"
"KR_238",2.3521e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380",2023-09-12,"PCB print",0,0.0364,1.4555,"PCB print",TRUE,"NO"
"KR_238",3.3887e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380",2023-09-12,"PCB print",0,0.0364,1.4555,"PCB print",TRUE,"NO"
"KR_238",4.9427e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380",2023-09-12,"PCB print",0,0.0364,1.4555,"PCB print",TRUE,"NO"
"KR_239",9.1842e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380",2023-09-12,"PCB print",0,0.0148,0.594,"PCB print",TRUE,"NO"
"KR_239",3.1602e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380",2023-09-12,"PCB print",0,0.0148,0.594,"PCB print",TRUE,"NO"
"KR_239",3.1602e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380",2023-09-12,"PCB print",0,0.0148,0.594,"PCB print",TRUE,"NO"
"KR_240",3.5699e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380",2023-09-12,"PCB print",0,0.029,1.1595,"PCB print",TRUE,"NO"
"KR_240",3.6348e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380",2023-09-12,"PCB print",0,0.029,1.1595,"PCB print",TRUE,"NO"
"KR_240",3.5699e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380",2023-09-12,"PCB print",0,0.029,1.1595,"PCB print",TRUE,"NO"
"KR_241",2.1335e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380",2023-09-12,"PCB print",0,0.0144,0.5745,"PCB print",TRUE,"NO"
"KR_241",3.8734e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380",2023-09-12,"PCB print",0,0.0144,0.5745,"PCB print",TRUE,"NO"
"KR_241",3.4996e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380",2023-09-12,"PCB print",0,0.0144,0.5745,"PCB print",TRUE,"NO"
"KR_242",4.6914e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380",2023-09-12,"PCB print",0,0.0343,1.371,"PCB print",TRUE,"NO"
"KR_242",4.5838e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380",2023-09-12,"PCB print",0,0.0343,1.371,"PCB print",TRUE,"NO"
"KR_242",4.4167e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380",2023-09-12,"PCB print",0,0.0343,1.371,"PCB print",TRUE,"NO"
"KR_243",7.5542e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380",2023-09-12,"PCB print",0,0.0524,2.094,"PCB print",TRUE,"NO"
"KR_243",5.6205e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380",2023-09-12,"PCB print",0,0.0524,2.094,"PCB print",TRUE,"NO"
"KR_243",5.3712e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380",2023-09-12,"PCB print",0,0.0524,2.094,"PCB print",TRUE,"NO"
"KR_244",4.9785e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380",2023-09-12,"PCB print",0,0.0437,1.747,"PCB print",TRUE,"NO"
"KR_244",5.6306e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380",2023-09-12,"PCB print",0,0.0437,1.747,"PCB print",TRUE,"NO"
"KR_244",5.2121e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380",2023-09-12,"PCB print",0,0.0437,1.747,"PCB print",TRUE,"NO"
"KR_245",5.126e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380",2023-09-12,"PCB print",0,0.0287,1.1475,"PCB print",TRUE,"NO"
"KR_245",4.8172e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380",2023-09-12,"PCB print",0,0.0287,1.1475,"PCB print",TRUE,"NO"
"KR_245",4.2265e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380",2023-09-12,"PCB print",0,0.0287,1.1475,"PCB print",TRUE,"NO"
"KR_246",3.0791e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380",2023-09-12,"PCB print",0,0.0355,1.421,"PCB print",TRUE,"NO"
"KR_246",2.7797e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380",2023-09-12,"PCB print",0,0.0355,1.421,"PCB print",TRUE,"NO"
"KR_247",3.3898e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380",2023-09-12,"PCB print",0,0.0113,0.452,"PCB print",TRUE,"NO"
"KR_247",3.8095e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380",2023-09-12,"PCB print",0,0.0113,0.452,"PCB print",TRUE,"NO"
"KR_247",3.3613e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380",2023-09-12,"PCB print",0,0.0113,0.452,"PCB print",TRUE,"NO"
"KR_248",2.5641e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380",2023-09-12,"PCB print",0,0.0283,1.132,"PCB print",TRUE,"NO"
"KR_248",2.5e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380",2023-09-12,"PCB print",0,0.0283,1.132,"PCB print",TRUE,"NO"
"KR_248",3.0769e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380",2023-09-12,"PCB print",0,0.0283,1.132,"PCB print",TRUE,"NO"
"KR_249",3.5998e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380",2023-09-12,"PCB print",0,0.0357,1.4265,"PCB print",TRUE,"NO"
"KR_249",3.4746e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380",2023-09-12,"PCB print",0,0.0357,1.4265,"PCB print",TRUE,"NO"
"KR_249",3.3863e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380",2023-09-12,"PCB print",0,0.0357,1.4265,"PCB print",TRUE,"NO"
"KR_250",5.2399e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380",2023-09-12,"PCB print",0,0.0259,1.0355,"PCB print",TRUE,"NO"
"KR_250",3.6019e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380",2023-09-12,"PCB print",0,0.0259,1.0355,"PCB print",TRUE,"NO"
"KR_250",3.2242e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380",2023-09-12,"PCB print",0,0.0259,1.0355,"PCB print",TRUE,"NO"
"KR_251",5.3001e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380",2023-09-12,"PCB print",0,0.0164,0.658,"PCB print",TRUE,"NO"
"KR_251",3.6146e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380",2023-09-12,"PCB print",0,0.0164,0.658,"PCB print",TRUE,"NO"
"KR_251",2.9942e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380",2023-09-12,"PCB print",0,0.0164,0.658,"PCB print",TRUE,"NO"
"KR_252",6.2872e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380",2023-09-12,"PCB print",0,0.0431,1.7245,"PCB print",TRUE,"NO"
"KR_252",5.4143e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380",2023-09-12,"PCB print",0,0.0431,1.7245,"PCB print",TRUE,"NO"
"KR_252",5.5265e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380",2023-09-12,"PCB print",0,0.0431,1.7245,"PCB print",TRUE,"NO"
"KR_253",5.126e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380",2023-09-12,"PCB print",0,0.0287,1.1475,"PCB print",TRUE,"NO"
"KR_253",4.8172e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380",2023-09-12,"PCB print",0,0.0287,1.1475,"PCB print",TRUE,"NO"
"KR_253",4.2265e-07,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"none",0,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380",2023-09-12,"PCB print",0,0.0287,1.1475,"PCB print",TRUE,"NO"
"KR_263",0.001,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0073,0.29,"Coin cell",TRUE,"NO"
"KR_263",0.001,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0073,0.29,"Coin cell",TRUE,"NO"
"KR_263",9e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0073,0.29,"Coin cell",TRUE,"NO"
"KR_264",0.0018,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0035,0.14,"Coin cell",TRUE,"NO"
"KR_264",0.0018,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0035,0.14,"Coin cell",TRUE,"NO"
"KR_264",0.0018,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0035,0.14,"Coin cell",TRUE,"NO"
"KR_266",0.0026,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0052,0.21,"Coin cell",TRUE,"NO"
"KR_266",0.0025,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0052,0.21,"Coin cell",TRUE,"NO"
"KR_266",0.0025,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0052,0.21,"Coin cell",TRUE,"NO"
"KR_267",8e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0048,0.192,"Coin cell",TRUE,"NO"
"KR_267",8e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0048,0.192,"Coin cell",TRUE,"NO"
"KR_267",7e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0048,0.192,"Coin cell",TRUE,"NO"
"KR_268",0.0015,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0042,0.167,"Coin cell",TRUE,"NO"
"KR_268",0.0015,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0042,0.167,"Coin cell",TRUE,"NO"
"KR_268",0.0014,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0042,0.167,"Coin cell",TRUE,"NO"
"KR_27",3.8835e-06,"PEGMEA","PEGDA",0.9,0.1,"none",0,"LiTFSI",15,"0.9 PEGMEA, 0.1 PEGDA, 15 LiTFSI",2023-05-23,"PCB print",0,0.0235,0.939,"PCB print",TRUE,"NO"
"KR_270",0.0012,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0162,0.649,"Coin cell",TRUE,"NO"
"KR_270",0.0011,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0162,0.649,"Coin cell",TRUE,"NO"
"KR_270",0.001,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0162,0.649,"Coin cell",TRUE,"NO"
"KR_271",0.0014,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0087,0.349,"Coin cell",TRUE,"NO"
"KR_271",0.0012,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0087,0.349,"Coin cell",TRUE,"NO"
"KR_271",0.0011,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0087,0.349,"Coin cell",TRUE,"NO"
"KR_272",0.0014,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0092,0.368,"Coin cell",TRUE,"NO"
"KR_272",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0092,0.368,"Coin cell",TRUE,"NO"
"KR_272",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0092,0.368,"Coin cell",TRUE,"NO"
"KR_273",0.0014,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.006,0.2385,"Coin cell",TRUE,"NO"
"KR_273",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.006,0.2385,"Coin cell",TRUE,"NO"
"KR_273",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.006,0.2385,"Coin cell",TRUE,"NO"
"KR_274",0.0022,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.005,0.2005,"Coin cell",TRUE,"NO"
"KR_274",0.0054,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.005,0.2005,"Coin cell",TRUE,"NO"
"KR_274",0.0012,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.005,0.2005,"Coin cell",TRUE,"NO"
"KR_274",0.0012,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.005,0.2005,"Coin cell",TRUE,"NO"
"KR_274",0.0012,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.005,0.2005,"Coin cell",TRUE,"NO"
"KR_275",0.0012,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0058,0.2325,"Coin cell",TRUE,"NO"
"KR_275",0.0011,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0058,0.2325,"Coin cell",TRUE,"NO"
"KR_275",0.0011,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0058,0.2325,"Coin cell",TRUE,"NO"
"KR_276",7e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.01,0.3995,"Coin cell",TRUE,"NO"
"KR_276",7e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.01,0.3995,"Coin cell",TRUE,"NO"
"KR_276",7e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.01,0.3995,"Coin cell",TRUE,"NO"
"KR_277",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0041,0.166,"Coin cell",TRUE,"NO"
"KR_277",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0041,0.166,"Coin cell",TRUE,"NO"
"KR_277",0.0013,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0041,0.166,"Coin cell",TRUE,"NO"
"KR_278",0.0024,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0062,0.2465,"Coin cell",TRUE,"NO"
"KR_278",0.0021,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0062,0.2465,"Coin cell",TRUE,"NO"
"KR_278",0.0021,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0062,0.2465,"Coin cell",TRUE,"NO"
"KR_279",7e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0063,0.252,"Coin cell",TRUE,"NO"
"KR_279",6e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0063,0.252,"Coin cell",TRUE,"NO"
"KR_279",6e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0063,0.252,"Coin cell",TRUE,"NO"
"KR_280",0.0014,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0036,0.1445,"Coin cell",TRUE,"NO"
"KR_280",9e-04,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0036,0.1445,"Coin cell",TRUE,"NO"
"KR_280",0.001,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0036,0.1445,"Coin cell",TRUE,"NO"
"KR_281",0.003,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0028,0.1135,"Coin cell",TRUE,"NO"
"KR_281",0.0027,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0028,0.1135,"Coin cell",TRUE,"NO"
"KR_281",0.0026,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0028,0.1135,"Coin cell",TRUE,"NO"
"KR_282",0.0017,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0019,0.0775,"Coin cell",TRUE,"NO"
"KR_282",0.0015,"PEGMEA","none",0,0,"Aerosil 380",0,"LiTFSI",0,"NA PEGMEA, NA aerosil 380, NA LiTFSI",2023-09-14,"coin cell",0,0.0019,0.0775,"Coin cell",TRUE,"NO"
